Summary
Percent correct,98.29070650797671
Percent positive,4.912636110407698
Percent negative,95.0873638895923
Percent positive correct,86.85567010309279
Percent negative correct,98.8814913448735
False positive percentage,1.063560395036718
False negative percentage,0.6457330969865789

Prediction,Target,Variance,,Is correct,False positive,False Negative
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
1,1,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
0,0,59,,True,0,0
1,0,60,,False,1,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
0,0,60,,True,0,0
1,0,61,,False,1,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
1,1,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
1,1,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
1,1,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
1,1,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
1,1,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
1,1,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
0,0,61,,True,0,0
1,0,62,,False,1,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
1,1,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
0,0,62,,True,0,0
1,0,63,,False,1,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
1,1,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
1,1,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
1,1,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
0,0,63,,True,0,0
1,0,64,,False,1,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,0,64,,True,0,0
0,1,65,,False,0,1
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
1,1,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
0,0,65,,True,0,0
1,0,66,,False,1,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
1,1,66,,True,0,0
1,1,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
1,1,66,,True,0,0
1,1,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
1,1,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,0,66,,True,0,0
0,1,67,,False,0,1
0,0,67,,True,0,0
0,0,67,,True,0,0
0,0,67,,True,0,0
0,0,67,,True,0,0
0,0,67,,True,0,0
0,0,67,,True,0,0
0,0,67,,True,0,0
0,0,67,,True,0,0
0,0,67,,True,0,0
1,0,68,,False,1,0
0,0,68,,True,0,0
0,0,68,,True,0,0
0,0,68,,True,0,0
0,0,68,,True,0,0
0,0,68,,True,0,0
0,0,68,,True,0,0
0,0,68,,True,0,0
0,0,68,,True,0,0
0,0,68,,True,0,0
0,0,68,,True,0,0
0,0,68,,True,0,0
0,0,68,,True,0,0
0,0,68,,True,0,0
0,0,68,,True,0,0
0,0,68,,True,0,0
0,0,68,,True,0,0
0,0,68,,True,0,0
1,0,69,,False,1,0
0,0,69,,True,0,0
0,0,69,,True,0,0
0,0,69,,True,0,0
0,0,69,,True,0,0
1,1,69,,True,0,0
0,0,69,,True,0,0
0,0,69,,True,0,0
0,0,69,,True,0,0
0,0,69,,True,0,0
0,0,69,,True,0,0
0,0,69,,True,0,0
1,1,69,,True,0,0
0,0,69,,True,0,0
0,0,69,,True,0,0
0,0,69,,True,0,0
0,0,69,,True,0,0
0,0,69,,True,0,0
0,0,69,,True,0,0
0,0,69,,True,0,0
0,0,69,,True,0,0
1,1,69,,True,0,0
1,1,69,,True,0,0
0,0,69,,True,0,0
0,0,69,,True,0,0
0,0,69,,True,0,0
1,0,70,,False,1,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
1,1,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
0,0,70,,True,0,0
1,1,70,,True,0,0
1,0,71,,False,1,0
0,0,71,,True,0,0
0,0,71,,True,0,0
1,1,71,,True,0,0
1,1,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
0,0,71,,True,0,0
1,0,72,,False,1,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,0,72,,True,0,0
0,1,73,,False,0,1
0,0,73,,True,0,0
0,0,73,,True,0,0
0,0,73,,True,0,0
0,0,73,,True,0,0
0,0,73,,True,0,0
0,0,73,,True,0,0
0,0,73,,True,0,0
0,0,73,,True,0,0
1,1,73,,True,0,0
0,0,73,,True,0,0
0,0,73,,True,0,0
0,0,73,,True,0,0
0,0,73,,True,0,0
0,0,73,,True,0,0
0,0,73,,True,0,0
0,0,73,,True,0,0
0,0,73,,True,0,0
0,0,73,,True,0,0
0,0,73,,True,0,0
0,0,73,,True,0,0
0,0,73,,True,0,0
0,0,73,,True,0,0
1,1,73,,True,0,0
0,0,73,,True,0,0
0,0,73,,True,0,0
0,0,73,,True,0,0
0,0,73,,True,0,0
0,0,73,,True,0,0
0,0,73,,True,0,0
0,1,74,,False,0,1
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
0,0,74,,True,0,0
1,0,75,,False,1,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
1,1,75,,True,0,0
1,1,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
0,0,75,,True,0,0
1,0,76,,False,1,0
0,0,76,,True,0,0
0,0,76,,True,0,0
0,0,76,,True,0,0
0,0,76,,True,0,0
0,0,76,,True,0,0
1,0,77,,False,1,0
0,0,77,,True,0,0
0,0,77,,True,0,0
0,0,77,,True,0,0
0,0,77,,True,0,0
0,0,77,,True,0,0
0,0,77,,True,0,0
0,0,77,,True,0,0
0,0,77,,True,0,0
0,0,77,,True,0,0
1,0,78,,False,1,0
0,0,78,,True,0,0
1,1,78,,True,0,0
1,0,79,,False,1,0
0,0,79,,True,0,0
1,1,79,,True,0,0
0,0,79,,True,0,0
0,0,79,,True,0,0
0,0,79,,True,0,0
1,1,79,,True,0,0
0,0,79,,True,0,0
0,0,79,,True,0,0
0,0,79,,True,0,0
0,0,79,,True,0,0
0,0,79,,True,0,0
0,0,79,,True,0,0
0,0,79,,True,0,0
0,0,79,,True,0,0
0,0,79,,True,0,0
0,0,79,,True,0,0
0,0,79,,True,0,0
0,0,79,,True,0,0
0,0,79,,True,0,0
1,1,79,,True,0,0
0,0,79,,True,0,0
0,0,79,,True,0,0
0,0,79,,True,0,0
0,0,79,,True,0,0
0,0,79,,True,0,0
1,1,79,,True,0,0
